web-scraper-order,web-scraper-start-url,single,single-href,description ,ASIN,product description -src,manufacturer
"1675236281-141","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-142","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-143","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-144","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-145","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-146","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-147","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-148","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236281-149","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel","https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-10","","B07M9BRCQ5","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Fur Jaden"
"1675236287-150","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> Laptop bag fits upto 17.3 inch laptop  </span></li>  </ul> <!-- Loading EDP related metadata -->","Spartan Hiking","","B098QFF5TJ"
"1675236287-151","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-152","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-153","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-154","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-155","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-156","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-157","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-158","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236287-159","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag","https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-9","","Spartan Hiking","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B098QFF5TJ"
"1675236293-160","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> Made of multi-coated 600D polyester Material ; Water Repellent  </span></li>  <li><span class=""a-list-item""> Dimension: 26cm x 38cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters  </span></li>  <li><span class=""a-list-item""> Small Size backpack; Laptop Compatibility: No  </span></li>  <li><span class=""a-list-item""> This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more  </span></li>  <li><span class=""a-list-item""> With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books  </span></li>  <li><span class=""a-list-item""> 6 months limited warranty  </span></li>  </ul> <!-- Loading EDP related metadata -->
                 <span class=""caretnext"">›</span> <a id=""seeMoreDetailsLink"" class=""a-link-normal"" href=""#productDetails"">See more product details</a>","null","","null"
"1675236293-161","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236293-162","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236293-163","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236293-164","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236293-165","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236293-166","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236293-167","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)","https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-8","","null","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","null"
"1675236299-168","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping","https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-7","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> HIGH QUALITY FABRIC: Our lightweight yet durable bags are made of 100% polyester and water resistant fabric. This casual backpack can be by boys and girls for school, college, coaching, tution, or everyday outings.  </span></li>  <li><span class=""a-list-item""> FRONT POCKET: Our trendy unisex bag pack has a front storage pocket that keeps small items neatly organized and easy to access  </span></li>  <li><span class=""a-list-item""> MESH POCKET: Our fancy and stylish backpacks have mesh pockets on both sides to accommodate your water bottle and umbrella  </span></li>  <li><span class=""a-list-item""> COMFORT: Our 26 liter bag has mesh padding on back to help carry heavy items. It also provides superior comfort with padded adjustable shoulder straps; WARRANTY: All of our bags come with 1-year International Warranty against manufacturing defects  </span></li>  <li><span class=""a-list-item""> Age Range Description: Adult; Closure Type: Zipper  </span></li>  </ul> <!-- Loading EDP related metadata -->","FLASH19CBBLU","","B09B26VHXV"
"1675236299-169","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping","https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-7","","FLASH19CBBLU","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09B26VHXV"
"1675236299-170","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping","https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-7","","FLASH19CBBLU","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09B26VHXV"
"1675236299-171","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping","https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-7","","FLASH19CBBLU","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09B26VHXV"
"1675236299-172","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping","https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-7","","FLASH19CBBLU","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09B26VHXV"
"1675236299-173","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping","https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-7","","FLASH19CBBLU","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09B26VHXV"
"1675236304-174","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","<ul class=""a-unordered-list a-vertical a-spacing-mini"">   <li><span class=""a-list-item""> Material: Water Resistant Light-Weight Polyester  </span></li>  <li><span class=""a-list-item""> Compartments: 2 with padding; Laptop Size: 15.6 inch and below  </span></li>  <li><span class=""a-list-item""> Dimensions: LxWxH - 12.5 x 7.5 x 19 inches  </span></li>  <li><span class=""a-list-item""> Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders  </span></li>  <li><span class=""a-list-item""> Closure Type: Zipper  </span></li>  </ul> <!-- Loading EDP related metadata -->","BP041","","B09TPX22NF"
"1675236304-175","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
"1675236304-176","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
"1675236304-177","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
"1675236304-178","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
"1675236304-179","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
"1675236304-180","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
"1675236304-181","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
"1675236304-182","https://www.amazon.in/s?k=bags&page=[1- 5]&crid=2M096C61O4MLT&qid=1675232753&sprefix=ba%2Caps%2C283&ref=sr_pg_2","ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue)","https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675236191&sprefix=ba%2Caps%2C283&sr=8-6","","BP041","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","B09TPX22NF"
